1006000197	-26	CHEBI:35508
1006000198	-26	CHEBI:35509
1006000199	-26	CHEBI:355510
1006000200	-26	CHEBI:35552
1006000201	-26	CHEBI:35605
1006000202	-26	CHEBI:35618
1006000203	-26	CHEBI:35627
1006000204	-26	CHEBI:35681
1006000205	-26	CHEBI:35701
1006000206	-26	CHEBI:35715
1006000207	-26	CHEBI:35716
1006000208	-26	CHEBI:35790
1006000209	-26	CHEBI:35850
1006000210	-26	CHEBI:35871
1006000211	-26	CHEBI:35873
1006000212	-26	CHEBI:35875
1006000213	-26	CHEBI:35951
1006000214	-26	CHEBI:35992
1006000215	-26	CHEBI:3614
1006000216	-26	CHEBI:36181
1006000217	-26	CHEBI:36357
1006000218	-26	CHEBI:36358
1006000219	-26	CHEBI:36388
1006000220	-26	CHEBI:36389
1006000221	-26	CHEBI:36586
1006000222	-26	CHEBI:36587
1006000223	-26	CHEBI:36605
1006000224	-26	CHEBI:36606
1006000225	-26	CHEBI:36607
1006000226	-26	CHEBI:36609
1006000227	-26	CHEBI:36683
1006000228	-26	CHEBI:36684
1006000229	-26	CHEBI:36688
1006000230	-26	CHEBI:36709
1006000231	-26	CHEBI:36816
1006000232	-26	CHEBI:36834
1006000233	-26	CHEBI:36835
1006000234	-26	CHEBI:36914
1006000235	-26	CHEBI:36915
1006000236	-26	CHEBI:36916
1006000237	-26	CHEBI:36962
1006000238	-26	CHEBI:36963
1006000239	-26	CHEBI:37175
1006000240	-26	CHEBI:37407
1006000241	-26	CHEBI:37533
1006000242	-26	CHEBI:37577
1006000243	-26	CHEBI:37578
1006000244	-26	CHEBI:37598
1006000245	-26	CHEBI:37622
1006000246	-26	CHEBI:37667
1006000247	-26	CHEBI:37668
1006000248	-26	CHEBI:3770
1006000249	-26	CHEBI:37838
1006000250	-26	CHEBI:38001
1006000251	-26	CHEBI:38101
1006000252	-26	CHEBI:38102
1006000253	-26	CHEBI:38104
1006000254	-26	CHEBI:38106
1006000255	-26	CHEBI:38166
1006000256	-26	CHEBI:38179
1006000257	-26	CHEBI:38260
1006000258	-26	CHEBI:38261
1006000259	-26	CHEBI:38265
1006000260	-26	CHEBI:38304
1006000261	-26	CHEBI:38311
1006000262	-26	CHEBI:38313
1006000263	-26	CHEBI:38337
1006000264	-26	CHEBI:38338
1006000265	-26	CHEBI:38418
1006000266	-26	CHEBI:38700
1006000267	-26	CHEBI:38785
1006000268	-26	CHEBI:38831
1006000269	-26	CHEBI:39410
1006000270	-26	CHEBI:39447
1006000271	-26	CHEBI:4027
1006000272	-26	CHEBI:421707
1006000273	-26	CHEBI:43968
1006000274	-26	CHEBI:45652
1006000275	-26	CHEBI:45924
1006000276	-26	CHEBI:46633
1006000277	-26	CHEBI:46634
1006000278	-26	CHEBI:46770
1006000279	-26	CHEBI:46952
1006000280	-26	CHEBI:47016
1006000281	-26	CHEBI:47022
1006000282	-26	CHEBI:472657
1006000283	-26	CHEBI:47381
1006000284	-26	CHEBI:474859
1006000285	-26	CHEBI:47622
1006000286	-26	CHEBI:47804
1006000287	-26	CHEBI:47857
1006000288	-26	CHEBI:48592
1006000289	-26	CHEBI:488385
1006000290	-26	CHEBI:48901
1006000291	-26	CHEBI:48960
1006000292	-26	CHEBI:48975
1006000293	-26	CHEBI:50047
1006000294	-26	CHEBI:503442
1006000295	-26	CHEBI:50492
1006000296	-26	CHEBI:50695
1006000297	-26	CHEBI:50858
1006000298	-26	CHEBI:50860
1006000299	-26	CHEBI:50893
1006000300	-26	CHEBI:50906
1006000301	-26	CHEBI:50995
1006000302	-26	CHEBI:50996
1006000303	-26	CHEBI:51143
1006000304	-26	CHEBI:51276
1006000305	-26	CHEBI:51323
1006000306	-26	CHEBI:51402
1006000307	-26	CHEBI:51403
1006000308	-26	CHEBI:51447
1006000309	-26	CHEBI:51683
1006000310	-26	CHEBI:51958
1006000311	-26	CHEBI:51959
1006000312	-26	CHEBI:52217
1006000313	-26	CHEBI:53018
1006000314	-26	CHEBI:53050
1006000315	-26	CHEBI:53212
1006000316	-26	CHEBI:53213
1006000317	-26	CHEBI:53218
1006000318	-26	CHEBI:53444
1006000319	-26	CHEBI:53555
1006000320	-26	CHEBI:53556
1006000321	-26	CHEBI:53578
1006000322	-26	CHEBI:53662
1006000323	-26	CHEBI:53731
1006000324	-26	CHEBI:53767
1006000325	-26	CHEBI:5516
1006000326	-26	CHEBI:55370
1006000327	-26	CHEBI:55373
1006000328	-26	CHEBI:5686
1006000329	-26	CHEBI:59001
1006000330	-26	CHEBI:59059
1006000331	-26	CHEBI:59097
1006000332	-26	CHEBI:59601
1006000333	-26	CHEBI:59999
1006000334	-26	CHEBI:60004
1006000335	-26	CHEBI:6030
1006000336	-26	CHEBI:6128
1006000337	-26	CHEBI:6456
1006000338	-26	CHEBI:64708
1006000339	-26	CHEBI:64709
1006000340	-26	CHEBI:6759
1006000341	-26	CHEBI:68452
1006000342	-26	CHEBI:72588
1006000343	-26	CHEBI:72695
1006000344	-26	CHEBI:76224
1006000345	-26	CHEBI:78616
1006000346	-26	CHEBI:79020
1006000347	-26	CHEBI:7939
1006000348	-26	CHEBI:8069
1006000349	-26	CHEBI:8107
1006000350	-26	CHEBI:8232
1006000351	-26	CHEBI:82448
1006000352	-26	CHEBI:83403
1006000353	-26	CHEBI:83811
1006000354	-26	CHEBI:83820
1006000355	-26	CHEBI:83821
1006000356	-26	CHEBI:83822
1006000357	-26	CHEBI:83925
1006000358	-26	CHEBI:84144
1006000359	-26	CHEBI:86494
1006000360	-26	CHEBI:87228
1006000361	-26	CHEBI:8776
1006000362	-26	CHEBI:88061
1006000363	-26	CHEBI:88184
1006000364	-26	CHEBI:88187
1006000365	-26	CHEBI:8884
1006000366	-26	CHEBI:9332
1006000367	-26	CHEBI:9334
1006000368	-26	CHEBI:9362
1006000369	-26	CHEBI:9774
1006000370	-26	CL:0000000
1006000371	-26	CL:0000003
1006000372	-26	CL:0000015
1006000373	-26	CL:0000019
1006000374	-26	CL:0000021
1006000375	-26	CL:0000025
1006000376	-26	CL:0000034
1006000377	-26	CL:0000035
1006000378	-26	CL:0000036
1006000379	-26	CL:0000039
1006000380	-26	CL:0000055
1006000381	-26	CL:0000064
1006000382	-26	CL:0000065
1006000383	-26	CL:0000066
1006000384	-26	CL:0000067
1006000385	-26	CL:0000075
1006000386	-26	CL:0000076
1006000387	-26	CL:0000079
1006000388	-26	CL:0000081
1006000389	-26	CL:0000083
1006000390	-26	CL:0000084
1006000391	-26	CL:0000094
1006000392	-26	CL:0000095
1006000393	-26	CL:0000097
1006000394	-26	CL:0000100
1006000395	-26	CL:0000115
1006000396	-26	CL:0000123
1006000397	-26	CL:0000125
1006000398	-26	CL:0000126
1006000399	-26	CL:0000127
1006000400	-26	CL:0000136
1006000401	-26	CL:0000138
1006000402	-26	CL:0000147
1006000403	-26	CL:0000148
1006000404	-26	CL:0000150
1006000405	-26	CL:0000151
1006000406	-26	CL:0000152
1006000407	-26	CL:0000153
1006000408	-26	CL:0000154
1006000409	-26	CL:0000163
1006000410	-26	CL:0000165
1006000411	-26	CL:0000166
1006000412	-26	CL:0000167
1006000413	-26	CL:0000181
1006000414	-26	CL:0000182
1006000415	-26	CL:0000183
1006000416	-26	CL:0000185
1006000417	-26	CL:0000187
1006000418	-26	CL:0000192
1006000419	-26	CL:0000211
1006000420	-26	CL:0000213
1006000421	-26	CL:0000215
1006000422	-26	CL:0000219
1006000423	-26	CL:0000221
1006000424	-26	CL:0000222
1006000425	-26	CL:0000223
1006000426	-26	CL:0000225
1006000427	-26	CL:0000233
1006000428	-26	CL:0000234
1006000429	-26	CL:0000235
1006000430	-26	CL:0000236
1006000431	-26	CL:0000237
1006000432	-26	CL:0000240
1006000433	-26	CL:0000242
1006000434	-26	CL:0000243
1006000435	-26	CL:0000244
1006000436	-26	CL:0000255
1006000437	-26	CL:0000300
1006000438	-26	CL:0000311
1006000439	-26	CL:0000312
1006000440	-26	CL:0000325
1006000441	-26	CL:0000327
1006000442	-26	CL:0000349
1006000443	-26	CL:0000351
1006000444	-26	CL:0000362
1006000445	-26	CL:0000387
1006000446	-26	CL:0000393
1006000447	-26	CL:0000398
1006000448	-26	CL:0000404
1006000449	-26	CL:0000408
1006000450	-26	CL:0000412
1006000451	-26	CL:0000413
1006000452	-26	CL:0000417
1006000453	-26	CL:0000442
1006000454	-26	CL:0000443
1006000455	-26	CL:0000446
1006000456	-26	CL:0000447
1006000457	-26	CL:0000451
1006000458	-26	CL:0000453
1006000459	-26	CL:0000457
1006000460	-26	CL:0000458
1006000461	-26	CL:0000467
1006000462	-26	CL:0000473
1006000463	-26	CL:0000499
1006000464	-26	CL:0000500
1006000465	-26	CL:0000519
1006000466	-26	CL:0000527
1006000467	-26	CL:0000529
1006000468	-26	CL:0000540
1006000469	-26	CL:0000542
1006000470	-26	CL:0000548
1006000471	-26	CL:0000568
1006000472	-26	CL:0000570
1006000473	-26	CL:0000586
1006000474	-26	CL:0000622
1006000475	-26	CL:0000623
1006000476	-26	CL:0000637
1006000477	-26	CL:0000639
1006000478	-26	CL:0000641
1006000479	-26	CL:0000646
1006000480	-26	CL:0000667
1006000481	-26	CL:0000675
1006000482	-26	CL:0000710
1006000483	-26	CL:0000723
1006000484	-26	CL:0000738
1006000485	-26	CL:0000763
1006000486	-26	CL:0000766
1006000487	-26	CL:0000767
1006000488	-26	CL:0000771
1006000489	-26	CL:0000785
1006000490	-26	CL:0000786
1006000491	-26	CL:0000845
1006000492	-26	CL:0000945
1006000493	-26	CL:0000946
1006000494	-26	CL:0000988
1006000495	-26	CL:0000990
1006000496	-26	CL:0001061
1006000497	-26	CL:0001063
1006000498	-26	CL:0001064
1006000499	-26	CL:0001065
1006000500	-26	CL:0001067
1006000501	-26	CL:0002064
1006000502	-26	CL:0002076
1006000503	-26	CL:0002077
1006000504	-26	CL:0002078
1006000505	-26	CL:0002087
1006000506	-26	CL:0002150
1006000507	-26	CL:0002159
1006000508	-26	CL:0002190
1006000509	-26	CL:0002242
1006000510	-26	CL:0002260
1006000511	-26	CL:0002274
1006000512	-26	CL:0002303
1006000513	-26	CL:0002309
1006000514	-26	CL:0002319
1006000515	-26	CL:0002320
1006000516	-26	CL:0002321
1006000517	-26	CL:0002371
1006000518	-26	CL:0005012
1006000519	-26	CL:0008000
1006000520	-26	CL:0008007
1006000521	-26	CL:0008019
1006000522	-26	CL:0009004
1006000523	-26	CL:0011115
1006000524	-26	CL:1001433
1006000525	-26	CL:1001593
1006000526	-26	CL:1001599
1006000527	-26	CL:2000004
1006000528	-26	CL:2000074
1006000529	-26	DOID:0001816
1006000530	-26	DOID:0002116
1006000531	-26	DOID:0014667
1006000532	-26	DOID:0040001
1006000533	-26	DOID:0040002
1006000534	-26	DOID:0040003
1006000535	-26	DOID:0040004
1006000536	-26	DOID:0040005
1006000537	-26	DOID:0040006
1006000538	-26	DOID:0040007
1006000539	-26	DOID:0040008
1006000540	-26	DOID:0040009
1006000541	-26	DOID:0040010
1006000542	-26	DOID:0040011
1006000543	-26	DOID:0040012
1006000544	-26	DOID:0040013
1006000545	-26	DOID:0040014
1006000546	-26	DOID:0040015
1006000547	-26	DOID:0040016
1006000548	-26	DOID:0040017
1006000549	-26	DOID:0040018
1006000550	-26	DOID:0040019
1006000551	-26	DOID:0040020
1006000552	-26	DOID:0040021
1006000553	-26	DOID:0040022
1006000554	-26	DOID:0040023
1006000555	-26	DOID:0040024
1006000556	-26	DOID:0040025
1006000557	-26	DOID:0040026
1006000558	-26	DOID:0040027
1006000559	-26	DOID:0040028
1006000560	-26	DOID:0040029
1006000561	-26	DOID:0040030
1006000562	-26	DOID:0040031
1006000563	-26	DOID:0040032
1006000564	-26	DOID:0040033
1006000565	-26	DOID:0040034
1006000566	-26	DOID:0040035
1006000567	-26	DOID:0040036
1006000568	-26	DOID:0040037
1006000569	-26	DOID:0040038
1006000570	-26	DOID:0040040
1006000571	-26	DOID:0040041
1006000572	-26	DOID:0040042
1006000573	-26	DOID:0040043
1006000574	-26	DOID:0040044
1006000575	-26	DOID:0040045
1006000576	-26	DOID:0040046
1006000577	-26	DOID:0040047
1006000578	-26	DOID:0040048
1006000579	-26	DOID:0040049
1006000580	-26	DOID:0040050
1006000581	-26	DOID:0040051
1006000582	-26	DOID:0040052
1006000583	-26	DOID:0040053
1006000584	-26	DOID:0040054
1006000585	-26	DOID:0040055
1006000586	-26	DOID:0040056
1006000587	-26	DOID:0040057
1006000588	-26	DOID:0040058
1006000589	-26	DOID:0040059
1006000590	-26	DOID:0040060
1006000591	-26	DOID:0040061
1006000592	-26	DOID:0040062
1006000593	-26	DOID:0040063
1006000594	-26	DOID:0040064
1006000595	-26	DOID:0040065
1006000596	-26	DOID:0040066
1006000597	-26	DOID:0040067
1006000598	-26	DOID:0040068
1006000599	-26	DOID:0040069
1006000600	-26	DOID:0040070
1006000601	-26	DOID:0040071
1006000602	-26	DOID:0040072
1006000603	-26	DOID:0040073
1006000604	-26	DOID:0040074
1006000605	-26	DOID:0040075
1006000606	-26	DOID:0040076
1006000607	-26	DOID:0040077
1006000608	-26	DOID:0040078
1006000609	-26	DOID:0040079
1006000610	-26	DOID:0040080
1006000611	-26	DOID:0040081
1006000612	-26	DOID:0040082
1006000613	-26	DOID:0040083
1006000614	-26	DOID:0040084
1006000615	-26	DOID:0040085
1006000616	-26	DOID:0040086
1006000617	-26	DOID:0040087
1006000618	-26	DOID:0040088
1006000619	-26	DOID:0040089
1006000620	-26	DOID:0040090
1006000621	-26	DOID:0040091
1006000622	-26	DOID:0040092
1006000623	-26	DOID:0040093
1006000624	-26	DOID:0040094
1006000625	-26	DOID:0040095
1006000626	-26	DOID:0040096
1006000627	-26	DOID:0040097
1006000628	-26	DOID:0040098
1006000629	-26	DOID:0040099
1006000630	-26	DOID:0040100
1006000631	-26	DOID:0040101
1006000632	-26	DOID:0040102
1006000633	-26	DOID:0040103
1006000634	-26	DOID:0040104
1006000635	-26	DOID:0050001
1006000636	-26	DOID:0050002
1006000637	-26	DOID:0050003
1006000638	-26	DOID:0050004
1006000639	-26	DOID:0050007
1006000640	-26	DOID:0050009
1006000641	-26	DOID:0050010
1006000642	-26	DOID:0050011
1006000643	-26	DOID:0050012
1006000644	-26	DOID:0050013
1006000645	-26	DOID:0050014
1006000646	-26	DOID:0050015
1006000647	-26	DOID:0050024
1006000648	-26	DOID:0050025
1006000649	-26	DOID:0050026
1006000650	-26	DOID:0050032
1006000651	-26	DOID:0050035
1006000652	-26	DOID:0050041
1006000653	-26	DOID:0050042
1006000654	-26	DOID:0050043
1006000655	-26	DOID:0050046
1006000656	-26	DOID:0050047
1006000657	-26	DOID:0050050
1006000658	-26	DOID:0050051
1006000659	-26	DOID:0050052
1006000660	-26	DOID:0050053
1006000661	-26	DOID:0050059
1006000662	-26	DOID:0050061
1006000663	-26	DOID:0050063
1006000664	-26	DOID:0050065
1006000665	-26	DOID:0050066
1006000666	-26	DOID:0050067
1006000667	-26	DOID:0050068
1006000668	-26	DOID:0050069
1006000669	-26	DOID:0050070
1006000670	-26	DOID:0050072
1006000671	-26	DOID:0050073
1006000672	-26	DOID:0050074
1006000673	-26	DOID:0050075
1006000674	-26	DOID:0050078
1006000675	-26	DOID:0050079
1006000676	-26	DOID:0050080
1006000677	-26	DOID:0050082
1006000678	-26	DOID:0050083
1006000679	-26	DOID:0050084
1006000680	-26	DOID:0050085
1006000681	-26	DOID:0050086
1006000682	-26	DOID:0050088
1006000683	-26	DOID:0050089
1006000684	-26	DOID:0050090
1006000685	-26	DOID:0050091
1006000686	-26	DOID:0050092
1006000687	-26	DOID:0050093
1006000688	-26	DOID:0050094
1006000689	-26	DOID:0050095
1006000690	-26	DOID:0050096
1006000691	-26	DOID:0050097
1006000692	-26	DOID:0050098
1006000693	-26	DOID:0050099
1006000694	-26	DOID:0050100
1006000695	-26	DOID:0050101
1006000696	-26	DOID:0050102
1006000697	-26	DOID:0050103
1006000698	-26	DOID:0050104
1006000699	-26	DOID:0050105
1006000700	-26	DOID:0050106
1006000701	-26	DOID:0050107
1006000702	-26	DOID:0050108
1006000703	-26	DOID:0050110
1006000704	-26	DOID:0050111
1006000705	-26	DOID:0050112
1006000706	-26	DOID:0050113
1006000707	-26	DOID:0050115
1006000708	-26	DOID:0050116
1006000709	-26	DOID:0050117
1006000710	-26	DOID:0050118
1006000711	-26	DOID:0050119
1006000712	-26	DOID:0050120
1006000713	-26	DOID:0050123
1006000714	-26	DOID:0050125
1006000715	-26	DOID:0050126
1006000716	-26	DOID:0050127
1006000717	-26	DOID:0050129
1006000718	-26	DOID:0050130
1006000719	-26	DOID:0050131
1006000720	-26	DOID:0050132
1006000721	-26	DOID:0050133
1006000722	-26	DOID:0050134
1006000723	-26	DOID:0050135
1006000724	-26	DOID:0050136
1006000725	-26	DOID:0050138
1006000726	-26	DOID:0050139
1006000727	-26	DOID:0050140
1006000728	-26	DOID:0050141
1006000729	-26	DOID:0050143
1006000730	-26	DOID:0050144
1006000731	-26	DOID:0050145
1006000732	-26	DOID:0050147
1006000733	-26	DOID:0050148
1006000734	-26	DOID:0050150
1006000735	-26	DOID:0050151
1006000736	-26	DOID:0050152
1006000737	-26	DOID:0050153
1006000738	-26	DOID:0050154
1006000739	-26	DOID:0050155
1006000740	-26	DOID:0050156
1006000741	-26	DOID:0050157
1006000742	-26	DOID:0050158
1006000743	-26	DOID:0050159
1006000744	-26	DOID:0050160
1006000745	-26	DOID:0050161
1006000746	-26	DOID:0050162
1006000747	-26	DOID:0050163
1006000748	-26	DOID:0050164
1006000749	-26	DOID:0050165
1006000750	-26	DOID:0050166
1006000751	-26	DOID:0050167
1006000752	-26	DOID:0050168
1006000753	-26	DOID:0050169
1006000754	-26	DOID:0050170
1006000755	-26	DOID:0050171
1006000756	-26	DOID:0050172
1006000757	-26	DOID:0050173
1006000758	-26	DOID:0050174
1006000759	-26	DOID:0050175
1006000760	-26	DOID:0050177
1006000761	-26	DOID:0050178
1006000762	-26	DOID:0050179
1006000763	-26	DOID:0050180
1006000764	-26	DOID:0050181
1006000765	-26	DOID:0050182
1006000766	-26	DOID:0050183
1006000767	-26	DOID:0050184
1006000768	-26	DOID:0050185
1006000769	-26	DOID:0050186
1006000770	-26	DOID:0050187
1006000771	-26	DOID:0050188
1006000772	-26	DOID:0050189
1006000773	-26	DOID:0050190
1006000774	-26	DOID:0050191
1006000775	-26	DOID:0050192
1006000776	-26	DOID:0050193
1006000777	-26	DOID:0050194
1006000778	-26	DOID:0050195
1006000779	-26	DOID:0050196
1006000780	-26	DOID:0050197
1006000781	-26	DOID:0050198
1006000782	-26	DOID:0050199
1006000783	-26	DOID:0050200
1006000784	-26	DOID:0050201
1006000785	-26	DOID:0050202
1006000786	-26	DOID:0050203
1006000787	-26	DOID:0050204
1006000788	-26	DOID:0050205
1006000789	-26	DOID:0050206
1006000790	-26	DOID:0050207
1006000791	-26	DOID:0050208
1006000792	-26	DOID:0050209
1006000793	-26	DOID:0050210
1006000794	-26	DOID:0050211
1006000795	-26	DOID:0050212
1006000796	-26	DOID:0050213
1006000797	-26	DOID:0050214
1006000798	-26	DOID:0050215
1006000799	-26	DOID:0050216
1006000800	-26	DOID:0050217
1006000801	-26	DOID:0050218
1006000802	-26	DOID:0050219
1006000803	-26	DOID:0050220
1006000804	-26	DOID:0050221
1006000805	-26	DOID:0050222
1006000806	-26	DOID:0050223
1006000807	-26	DOID:0050224
1006000808	-26	DOID:0050225
1006000809	-26	DOID:0050226
1006000810	-26	DOID:0050227
1006000811	-26	DOID:0050228
1006000812	-26	DOID:0050229
1006000813	-26	DOID:0050230
1006000814	-26	DOID:0050231
1006000815	-26	DOID:0050232
1006000816	-26	DOID:0050233
1006000817	-26	DOID:0050234
1006000818	-26	DOID:0050235
1006000819	-26	DOID:0050236
1006000820	-26	DOID:0050237
1006000821	-26	DOID:0050238
1006000822	-26	DOID:0050239
1006000823	-26	DOID:0050240
1006000824	-26	DOID:0050241
1006000825	-26	DOID:0050242
1006000826	-26	DOID:0050243
1006000827	-26	DOID:0050244
1006000828	-26	DOID:0050245
1006000829	-26	DOID:0050246
1006000830	-26	DOID:0050247
1006000831	-26	DOID:0050249
1006000832	-26	DOID:0050250
1006000833	-26	DOID:0050251
1006000834	-26	DOID:0050252
1006000835	-26	DOID:0050253
1006000836	-26	DOID:0050254
1006000837	-26	DOID:0050255
1006000838	-26	DOID:0050256
1006000839	-26	DOID:0050257
1006000840	-26	DOID:0050258
1006000841	-26	DOID:0050259
1006000842	-26	DOID:0050260
1006000843	-26	DOID:0050261
1006000844	-26	DOID:0050262
1006000845	-26	DOID:0050263
1006000846	-26	DOID:0050264
1006000847	-26	DOID:0050265
1006000848	-26	DOID:0050266
1006000849	-26	DOID:0050267
1006000850	-26	DOID:0050268
1006000851	-26	DOID:0050269
1006000852	-26	DOID:0050270
1006000853	-26	DOID:0050271
1006000854	-26	DOID:0050272
1006000855	-26	DOID:0050273
1006000856	-26	DOID:0050274
1006000857	-26	DOID:0050275
1006000858	-26	DOID:0050276
1006000859	-26	DOID:0050277
1006000860	-26	DOID:0050278
1006000861	-26	DOID:0050279
